lr,feature_subsample,tree_depth,n_grid,Loss,MC ERR,#Output
1.0,0.9,2.0,10.0,0.03198678123501501,0.017650304964539162,5.3
1.0,0.9,2.0,20.0,0.03119591716882116,0.006574913711583893,8.5
1.0,0.9,2.0,30.0,0.03104166129805678,0.004197522458628845,9.3
1.0,0.9,2.0,50.0,0.0310371524879701,0.0040393011820331155,13.1
1.0,0.9,2.0,75.0,0.031049091350066234,0.004753439243498821,19.5
1.0,0.9,2.0,100.0,0.03110350737213085,0.004842951536643025,21.7
1.0,1.0,1.0,10.0,0.031804552393407445,0.017552323877068607,2.2
1.0,1.0,1.0,20.0,0.031074487854400357,0.0063246914893617095,4.3
1.0,1.0,1.0,30.0,0.03093889029726875,0.004068297872340422,6.2
1.0,1.0,1.0,50.0,0.030916625055345988,0.0035272647754137124,8.6
1.0,1.0,1.0,75.0,0.0309188574525091,0.003786963593380613,12.3
1.0,1.0,1.0,100.0,0.030897127249199408,0.003849820567375884,14.8
1.0,1.0,2.0,10.0,0.031908613859128486,0.017491122931442383,4.5
1.0,1.0,2.0,20.0,0.031217477216102484,0.007198626477541344,8.3
1.0,1.0,2.0,30.0,0.031052194316181288,0.004317647754137121,10.1
1.0,1.0,2.0,50.0,0.03102861646905757,0.004155444917257698,12.7
1.0,1.0,2.0,75.0,0.03102064125707963,0.0044223498817966955,16.3
1.0,1.0,2.0,100.0,0.031018344591989006,0.004118829314420799,18.6
